Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;253;-;-;253;-;-
Wählende;157;62,1 %;+129;157;62,1 %;+129
Ungültige Stimmen;1;0,6 %;-06;1;0,6 %;-04
Gültige Stimmen;156;99,4 %;+06;156;99,4 %;+04
SPD;70;44,9 %;+74;58;37,2 %;+97
AfD;54;34,6 %;+83;52;33,3 %;+45
CDU;13;8,3 %;-29;14;9,0 %;-22
GRÜNE/B 90;1;0,6 %;-51;3;1,9 %;-54
DIE LINKE;7;4,5 %;-62;3;1,9 %;-102
BVB / FREIE WÄHLER;9;5,8 %;-04;7;4,5 %;-09
FDP;2;1,3 %;-13;1;0,6 %;-30
Tierschutzpartei;-;-;-;3;1,9 %;-10
Plus;-;-;-;3;1,9 %;+10
BSW;-;-;-;11;7,1 %;+71
III. Weg;-;-;-;0;0,0 %;00
DKP;-;-;-;0;0,0 %;00
DLW;-;-;-;1;0,6 %;+06
WU;-;-;-;0;0,0 %;00
