Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;2.018;-;-;2.018;-;-
Wählende;1.064;52,7 %;+43;1.064;52,7 %;+43
Ungültige Stimmen;16;1,5 %;+01;11.0;1,0 %;-01
Gültige Stimmen;1.048;98,5 %;-01;1.053;99,0 %;+01
SPD;276;26,3 %;+09;265.0;25,2 %;-21
AfD;469;44,8 %;+162;426.0;40,5 %;+100
CDU;188;17,9 %;-21;122.0;11,6 %;-64
GRÜNE/B 90;9;0,9 %;-35;5.0;0,5 %;-26
DIE LINKE;-;-;-90;8.0;0,8 %;-78
BVB / FREIE WÄHLER;98;9,4 %;+08;40.0;3,8 %;-09
FDP;8;0,8 %;-33;8.0;0,8 %;-30
Tierschutzpartei;-;-;-;19.0;1,8 %;-09
Plus;-;-;-;2.0;0,2 %;-10
BSW;-;-;-;145.0;13,8 %;+138
III. Weg;-;-;-;1.0;0,1 %;+01
DKP;-;-;-;1.0;0,1 %;+01
DLW;-;-;-;10.0;0,9 %;+09
WU;-;-;-;1.0;0,1 %;+01
