Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;759;-;-;759;-;-
Wählende;282;37,2 %;-;282;37,2 %;-
Ungültige Stimmen;8;2,8 %;-;2;0,7 %;-
Gültige Stimmen;274;97,2 %;-;280;99,3 %;-
SPD;92;33,6 %;-;87;31,1 %;-
AfD;142;51,8 %;-;125;44,6 %;-
CDU;14;5,1 %;-;8;2,9 %;-
GRÜNE/B 90;4;1,5 %;-;8;2,9 %;-
DIE LINKE;5;1,8 %;-;3;1,1 %;-
BVB / FREIE WÄHLER;11;4,0 %;-;5;1,8 %;-
FDP;2;0,7 %;-;1;0,4 %;-
Tierschutzpartei;-;-;-;9;3,2 %;-
Plus;4;1,5 %;-;2;0,7 %;-
BSW;-;-;-;26;9,3 %;-
III. Weg;-;-;-;1;0,4 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;1;0,4 %;-
WU;-;-;-;4;1,4 %;-
