Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;654;-;-;654;-;-
Wählende;322;49,2 %;-;322;49,2 %;-
Ungültige Stimmen;6;1,9 %;-;6;1,9 %;-
Gültige Stimmen;316;98,1 %;-;316;98,1 %;-
SPD;149;47,2 %;-;132;41,8 %;-
AfD;78;24,7 %;-;74;23,4 %;-
CDU;49;15,5 %;-;40;12,7 %;-
GRÜNE/B 90;9;2,8 %;-;11;3,5 %;-
DIE LINKE;14;4,4 %;-;16;5,1 %;-
BVB / FREIE WÄHLER;15;4,7 %;-;7;2,2 %;-
FDP;2;0,6 %;-;2;0,6 %;-
Tierschutzpartei;-;-;-;3;0,9 %;-
Plus;-;-;-;1;0,3 %;-
BSW;-;-;-;28;8,9 %;-
III. Weg;-;-;-;1;0,3 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;0;0,0 %;-
WU;-;-;-;1;0,3 %;-
