Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;107;-;-;107;-;-
Wählende;75;70,1 %;-;75;70,1 %;-
Ungültige Stimmen;0;0,0 %;-;0;0,0 %;-
Gültige Stimmen;75;100,0 %;-;75;100,0 %;-
SPD;41;54,7 %;-;44;58,7 %;-
AfD;20;26,7 %;-;19;25,3 %;-
CDU;10;13,3 %;-;3;4,0 %;-
GRÜNE/B 90;1;1,3 %;-;0;0,0 %;-
DIE LINKE;0;0,0 %;-;0;0,0 %;-
BVB / FREIE WÄHLER;3;4,0 %;-;1;1,3 %;-
FDP;0;0,0 %;-;0;0,0 %;-
Tierschutzpartei;-;-;-;3;4,0 %;-
Plus;-;-;-;0;0,0 %;-
BSW;-;-;-;4;5,3 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;1;1,3 %;-
DLW;-;-;-;0;0,0 %;-
WU;-;-;-;0;0,0 %;-
EB Hoffmann;0;0,0 %;-;-;-;-
