Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;672;-;-;672;-;-
Wählende;389;57,9 %;+36;389;57,9 %;+36
Ungültige Stimmen;7;1,8 %;+04;3;0,8 %;-01
Gültige Stimmen;382;98,2 %;-04;386;99,2 %;+01
SPD;85;22,3 %;-03;84;21,8 %;-35
AfD;205;53,7 %;+183;199;51,6 %;+164
CDU;37;9,7 %;-06;24;6,2 %;-54
GRÜNE/B 90;8;2,1 %;-47;8;2,1 %;-27
DIE LINKE;12;3,1 %;-140;5;1,3 %;-103
BVB / FREIE WÄHLER;33;8,6 %;+35;15;3,9 %;-06
FDP;2;0,5 %;-23;0;0,0 %;-31
Tierschutzpartei;-;-;-;4;1,0 %;-26
Plus;-;-;-;1;0,3 %;-00
BSW;-;-;-;43;11,1 %;+111
III. Weg;-;-;-;0;0,0 %;00
DKP;-;-;-;0;0,0 %;00
DLW;-;-;-;2;0,5 %;+05
WU;-;-;-;1;0,3 %;+03
