Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;465;-;-;465;-;-
Wählende;244;52,5 %;-;244;52,5 %;-
Ungültige Stimmen;1;0,4 %;-;1;0,4 %;-
Gültige Stimmen;243;99,6 %;-;243;99,6 %;-
SPD;65;26,7 %;-;63;25,9 %;-
AfD;109;44,9 %;-;98;40,3 %;-
CDU;25;10,3 %;-;17;7,0 %;-
GRÜNE/B 90;2;0,8 %;-;13;5,3 %;-
DIE LINKE;16;6,6 %;-;12;4,9 %;-
BVB / FREIE WÄHLER;23;9,5 %;-;4;1,6 %;-
FDP;3;1,2 %;-;2;0,8 %;-
Tierschutzpartei;-;-;-;3;1,2 %;-
Plus;-;-;-;0;0,0 %;-
BSW;-;-;-;29;11,9 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;2;0,8 %;-
WU;-;-;-;0;0,0 %;-
