Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.174;-;-;1.174;-;-
Wählende;594;50,6 %;-;594.0;50,6 %;-
Ungültige Stimmen;2;0,3 %;-;0.0;0,0 %;-
Gültige Stimmen;592;99,7 %;-;594.0;100,0 %;-
SPD;211;35,6 %;-;186.0;31,3 %;-
AfD;224;37,8 %;-;203.0;34,2 %;-
CDU;77;13,0 %;-;63.0;10,6 %;-
GRÜNE/B 90;5;0,8 %;-;9.0;1,5 %;-
DIE LINKE;16;2,7 %;-;11.0;1,9 %;-
BVB / FREIE WÄHLER;36;6,1 %;-;13.0;2,2 %;-
FDP;8;1,4 %;-;4.0;0,7 %;-
Tierschutzpartei;-;-;-;20.0;3,4 %;-
Plus;15;2,5 %;-;8.0;1,3 %;-
BSW;-;-;-;70.0;11,8 %;-
III. Weg;-;-;-;5.0;0,8 %;-
DKP;-;-;-;0.0;0,0 %;-
DLW;-;-;-;0.0;0,0 %;-
WU;-;-;-;2.0;0,3 %;-
