Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;361;-;-;361;-;-
Wählende;218;60,4 %;-;218;60,4 %;-
Ungültige Stimmen;2;0,9 %;-;0;0,0 %;-
Gültige Stimmen;216;99,1 %;-;218;100,0 %;-
SPD;97;44,9 %;-;84;38,5 %;-
AfD;53;24,5 %;-;45;20,6 %;-
CDU;38;17,6 %;-;27;12,4 %;-
GRÜNE/B 90;3;1,4 %;-;17;7,8 %;-
DIE LINKE;9;4,2 %;-;4;1,8 %;-
BVB / FREIE WÄHLER;15;6,9 %;-;7;3,2 %;-
FDP;1;0,5 %;-;0;0,0 %;-
Tierschutzpartei;-;-;-;5;2,3 %;-
Plus;-;-;-;0;0,0 %;-
BSW;-;-;-;25;11,5 %;-
III. Weg;-;-;-;1;0,5 %;-
DKP;-;-;-;2;0,9 %;-
DLW;-;-;-;1;0,5 %;-
WU;-;-;-;0;0,0 %;-
