Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;885;-;-;885;-;-
Wählende;390;44,1 %;-;390;44,1 %;-
Ungültige Stimmen;4;1,0 %;-;1;0,3 %;-
Gültige Stimmen;386;99,0 %;-;389;99,7 %;-
SPD;150;38,9 %;-;117;30,1 %;-
AfD;129;33,4 %;-;121;31,1 %;-
CDU;45;11,7 %;-;38;9,8 %;-
GRÜNE/B 90;9;2,3 %;-;29;7,5 %;-
DIE LINKE;19;4,9 %;-;10;2,6 %;-
BVB / FREIE WÄHLER;25;6,5 %;-;12;3,1 %;-
FDP;3;0,8 %;-;2;0,5 %;-
Tierschutzpartei;-;-;-;8;2,1 %;-
Plus;6;1,6 %;-;2;0,5 %;-
BSW;-;-;-;44;11,3 %;-
III. Weg;-;-;-;1;0,3 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;3;0,8 %;-
WU;-;-;-;2;0,5 %;-
