Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;9.085;-;-;9.085;-;-
Wählende;7.287;80,2 %;+87;7.287;80,2 %;+87
Ungültige Stimmen;90;1,2 %;+05;46.0;0,6 %;-01
Gültige Stimmen;7.197;98,8 %;-05;7.241;99,4 %;+01
SPD;2.823;39,2 %;+182;2.588;35,7 %;+108
AfD;1.547;21,5 %;+67;1.368;18,9 %;+27
CDU;1.249;17,4 %;+08;986.0;13,6 %;-16
GRÜNE/B 90;493;6,9 %;-88;579.0;8,0 %;-95
DIE LINKE;421;5,8 %;-45;239.0;3,3 %;-72
BVB / FREIE WÄHLER;518;7,2 %;-105;153.0;2,1 %;-48
FDP;146;2,0 %;-15;104.0;1,4 %;-41
Tierschutzpartei;-;-;-;127.0;1,8 %;-03
Plus;-;-;-;76.0;1,0 %;+01
BSW;-;-;-;971.0;13,4 %;+134
III. Weg;-;-;-;3.0;0,0 %;+00
DKP;-;-;-;2.0;0,0 %;+00
DLW;-;-;-;17.0;0,2 %;+02
WU;-;-;-;28.0;0,4 %;+04
