Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;619;-;-;619;-;-
Wählende;213;34,4 %;-;213;34,4 %;-
Ungültige Stimmen;2;0,9 %;-;3;1,4 %;-
Gültige Stimmen;211;99,1 %;-;210;98,6 %;-
SPD;49;23,2 %;-;57;27,1 %;-
AfD;80;37,9 %;-;66;31,4 %;-
CDU;13;6,2 %;-;7;3,3 %;-
GRÜNE/B 90;1;0,5 %;-;3;1,4 %;-
DIE LINKE;13;6,2 %;-;10;4,8 %;-
BVB / FREIE WÄHLER;51;24,2 %;-;35;16,7 %;-
FDP;1;0,5 %;-;1;0,5 %;-
Tierschutzpartei;-;-;-;7;3,3 %;-
Plus;-;-;-;3;1,4 %;-
BSW;-;-;-;20;9,5 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;1;0,5 %;-
WU;-;-;-;0;0,0 %;-
dieBasis;0;0,0 %;-;-;-;-
EB Link;3;1,4 %;-;-;-;-
