Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;982;-;-;982;-;-
Wählende;462;47,0 %;-;462;47,0 %;-
Ungültige Stimmen;15;3,2 %;-;6;1,3 %;-
Gültige Stimmen;447;96,8 %;-;456;98,7 %;-
SPD;208;46,5 %;-;190;41,7 %;-
AfD;134;30,0 %;-;129;28,3 %;-
CDU;55;12,3 %;-;41;9,0 %;-
GRÜNE/B 90;2;0,4 %;-;7;1,5 %;-
DIE LINKE;15;3,4 %;-;4;0,9 %;-
BVB / FREIE WÄHLER;29;6,5 %;-;10;2,2 %;-
FDP;1;0,2 %;-;1;0,2 %;-
Tierschutzpartei;-;-;-;2;0,4 %;-
Plus;3;0,7 %;-;1;0,2 %;-
BSW;-;-;-;71;15,6 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;0;0,0 %;-
WU;-;-;-;0;0,0 %;-
