Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;180;-;-;180;-;-
Wählende;102;56,7 %;-;102;56,7 %;-
Ungültige Stimmen;0;0,0 %;-;0;0,0 %;-
Gültige Stimmen;102;100,0 %;-;102;100,0 %;-
SPD;32;31,4 %;-;29;28,4 %;-
AfD;36;35,3 %;-;38;37,3 %;-
CDU;22;21,6 %;-;11;10,8 %;-
GRÜNE/B 90;4;3,9 %;-;3;2,9 %;-
DIE LINKE;4;3,9 %;-;2;2,0 %;-
BVB / FREIE WÄHLER;4;3,9 %;-;2;2,0 %;-
FDP;0;0,0 %;-;2;2,0 %;-
Tierschutzpartei;-;-;-;1;1,0 %;-
Plus;-;-;-;2;2,0 %;-
BSW;-;-;-;10;9,8 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;0;0,0 %;-;1;1,0 %;-
WU;-;-;-;1;1,0 %;-
