Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.061;-;-;1.061;-;-
Wählende;566;53,3 %;-;566;53,3 %;-
Ungültige Stimmen;3;0,5 %;-;0;0,0 %;-
Gültige Stimmen;563;99,5 %;-;566;100,0 %;-
SPD;166;29,5 %;-;176;31,1 %;-
AfD;172;30,6 %;-;168;29,7 %;-
CDU;66;11,7 %;-;53;9,4 %;-
GRÜNE/B 90;17;3,0 %;-;15;2,7 %;-
DIE LINKE;36;6,4 %;-;22;3,9 %;-
BVB / FREIE WÄHLER;97;17,2 %;-;28;4,9 %;-
FDP;5;0,9 %;-;9;1,6 %;-
Tierschutzpartei;-;-;-;17;3,0 %;-
Plus;-;-;-;8;1,4 %;-
BSW;-;-;-;67;11,8 %;-
III. Weg;-;-;-;1;0,2 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;1;0,2 %;-
WU;-;-;-;1;0,2 %;-
dieBasis;4;0,7 %;-;-;-;-
EB Link;0;0,0 %;-;-;-;-
