Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;0;-;-;0;-;-
Wählende;582;-;-;582;-;-
Ungültige Stimmen;7;1,2 %;-;5;0,9 %;-
Gültige Stimmen;575;98,8 %;-;577;99,1 %;-
SPD;180;31,3 %;-;181;31,4 %;-
AfD;86;15,0 %;-;81;14,0 %;-
CDU;191;33,2 %;-;154;26,7 %;-
GRÜNE/B 90;53;9,2 %;-;38;6,6 %;-
DIE LINKE;16;2,8 %;-;11;1,9 %;-
BVB / FREIE WÄHLER;43;7,5 %;-;14;2,4 %;-
FDP;6;1,0 %;-;3;0,5 %;-
Tierschutzpartei;-;-;-;18;3,1 %;-
Plus;-;-;-;5;0,9 %;-
BSW;-;-;-;61;10,6 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;7;1,2 %;-
WU;-;-;-;4;0,7 %;-
