Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;421;-;-;421;-;-
Wählende;227;53,9 %;-;227;53,9 %;-
Ungültige Stimmen;5;2,2 %;-;5;2,2 %;-
Gültige Stimmen;222;97,8 %;-;222;97,8 %;-
SPD;70;31,5 %;-;55;24,8 %;-
AfD;106;47,7 %;-;95;42,8 %;-
CDU;17;7,7 %;-;12;5,4 %;-
GRÜNE/B 90;2;0,9 %;-;3;1,4 %;-
DIE LINKE;9;4,1 %;-;6;2,7 %;-
BVB / FREIE WÄHLER;14;6,3 %;-;5;2,3 %;-
FDP;3;1,4 %;-;0;0,0 %;-
Tierschutzpartei;-;-;-;4;1,8 %;-
Plus;-;-;-;1;0,5 %;-
BSW;-;-;-;37;16,7 %;-
III. Weg;1;0,5 %;-;1;0,5 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;3;1,4 %;-
WU;-;-;-;0;0,0 %;-
