Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.030;-;-;1.03;-;-
Wählende;575;55,8 %;-;575.0;55,8 %;-
Ungültige Stimmen;10;1,7 %;-;8.0;1,4 %;-
Gültige Stimmen;565;98,3 %;-;567.0;98,6 %;-
SPD;196;34,7 %;-;208.0;36,7 %;-
AfD;170;30,1 %;-;159.0;28,0 %;-
CDU;122;21,6 %;-;49.0;8,6 %;-
GRÜNE/B 90;8;1,4 %;-;16.0;2,8 %;-
DIE LINKE;-;-;-;20.0;3,5 %;-
BVB / FREIE WÄHLER;62;11,0 %;-;21.0;3,7 %;-
FDP;7;1,2 %;-;5.0;0,9 %;-
Tierschutzpartei;-;-;-;7.0;1,2 %;-
Plus;-;-;-;0.0;0,0 %;-
BSW;-;-;-;82.0;14,5 %;-
III. Weg;-;-;-;0.0;0,0 %;-
DKP;-;-;-;0.0;0,0 %;-
DLW;-;-;-;0.0;0,0 %;-
WU;-;-;-;0.0;0,0 %;-
