Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;623;-;-;623;-;-
Wählende;334;53,6 %;-;334;53,6 %;-
Ungültige Stimmen;4;1,2 %;-;7;2,1 %;-
Gültige Stimmen;330;98,8 %;-;327;97,9 %;-
SPD;120;36,4 %;-;95;29,1 %;-
AfD;86;26,1 %;-;88;26,9 %;-
CDU;62;18,8 %;-;43;13,1 %;-
GRÜNE/B 90;15;4,5 %;-;33;10,1 %;-
DIE LINKE;15;4,5 %;-;6;1,8 %;-
BVB / FREIE WÄHLER;26;7,9 %;-;6;1,8 %;-
FDP;6;1,8 %;-;8;2,4 %;-
Tierschutzpartei;-;-;-;8;2,4 %;-
Plus;-;-;-;5;1,5 %;-
BSW;-;-;-;34;10,4 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;1;0,3 %;-
DLW;-;-;-;0;0,0 %;-
WU;-;-;-;0;0,0 %;-
