Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;401;-;-;401;-;-
Wählende;224;55,9 %;-;224;55,9 %;-
Ungültige Stimmen;2;0,9 %;-;1;0,4 %;-
Gültige Stimmen;222;99,1 %;-;223;99,6 %;-
SPD;78;35,1 %;-;68;30,5 %;-
AfD;93;41,9 %;-;85;38,1 %;-
CDU;15;6,8 %;-;18;8,1 %;-
GRÜNE/B 90;4;1,8 %;-;5;2,2 %;-
DIE LINKE;11;5,0 %;-;5;2,2 %;-
BVB / FREIE WÄHLER;12;5,4 %;-;3;1,3 %;-
FDP;3;1,4 %;-;2;0,9 %;-
Tierschutzpartei;-;-;-;7;3,1 %;-
Plus;-;-;-;1;0,4 %;-
BSW;-;-;-;29;13,0 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;6;2,7 %;-;0;0,0 %;-
WU;-;-;-;0;0,0 %;-
