Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.032;-;-;1.032;-;-
Wählende;459;44,5 %;-;459.0;44,5 %;-
Ungültige Stimmen;4;0,9 %;-;4.0;0,9 %;-
Gültige Stimmen;455;99,1 %;-;455.0;99,1 %;-
SPD;151;33,2 %;-;136.0;29,9 %;-
AfD;162;35,6 %;-;140.0;30,8 %;-
CDU;51;11,2 %;-;42.0;9,2 %;-
GRÜNE/B 90;19;4,2 %;-;4.0;0,9 %;-
DIE LINKE;18;4,0 %;-;16.0;3,5 %;-
BVB / FREIE WÄHLER;25;5,5 %;-;8.0;1,8 %;-
FDP;3;0,7 %;-;4.0;0,9 %;-
Tierschutzpartei;26;5,7 %;-;12.0;2,6 %;-
Plus;-;-;-;4.0;0,9 %;-
BSW;-;-;-;87.0;19,1 %;-
III. Weg;-;-;-;1.0;0,2 %;-
DKP;-;-;-;0.0;0,0 %;-
DLW;-;-;-;1.0;0,2 %;-
WU;-;-;-;0.0;0,0 %;-
