Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;224;-;-;224;-;-
Wählende;167;74,6 %;-;167;74,6 %;-
Ungültige Stimmen;1;0,6 %;-;1;0,6 %;-
Gültige Stimmen;166;99,4 %;-;166;99,4 %;-
SPD;57;34,3 %;-;61;36,7 %;-
AfD;65;39,2 %;-;58;34,9 %;-
CDU;18;10,8 %;-;7;4,2 %;-
GRÜNE/B 90;4;2,4 %;-;2;1,2 %;-
DIE LINKE;4;2,4 %;-;2;1,2 %;-
BVB / FREIE WÄHLER;7;4,2 %;-;4;2,4 %;-
FDP;1;0,6 %;-;0;0,0 %;-
Tierschutzpartei;5;3,0 %;-;1;0,6 %;-
Plus;-;-;-;2;1,2 %;-
BSW;-;-;-;25;15,1 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;5;3,0 %;-;4;2,4 %;-
WU;-;-;-;0;0,0 %;-
