Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;798;-;-;798;-;-
Wählende;498;62,4 %;-;498;62,4 %;-
Ungültige Stimmen;10;2,0 %;-;7;1,4 %;-
Gültige Stimmen;488;98,0 %;-;491;98,6 %;-
SPD;127;26,0 %;-;107;21,8 %;-
AfD;245;50,2 %;-;228;46,4 %;-
CDU;66;13,5 %;-;57;11,6 %;-
GRÜNE/B 90;3;0,6 %;-;8;1,6 %;-
DIE LINKE;16;3,3 %;-;12;2,4 %;-
BVB / FREIE WÄHLER;26;5,3 %;-;5;1,0 %;-
FDP;5;1,0 %;-;3;0,6 %;-
Tierschutzpartei;-;-;-;3;0,6 %;-
Plus;-;-;-;1;0,2 %;-
BSW;-;-;-;66;13,4 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;1;0,2 %;-
WU;-;-;-;0;0,0 %;-
