Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;110;-;-;110;-;-
Wählende;81;73,6 %;-;81;73,6 %;-
Ungültige Stimmen;1;1,2 %;-;1;1,2 %;-
Gültige Stimmen;80;98,8 %;-;80;98,8 %;-
SPD;33;41,2 %;-;32;40,0 %;-
AfD;26;32,5 %;-;22;27,5 %;-
CDU;12;15,0 %;-;9;11,2 %;-
GRÜNE/B 90;0;0,0 %;-;0;0,0 %;-
DIE LINKE;4;5,0 %;-;1;1,2 %;-
BVB / FREIE WÄHLER;3;3,8 %;-;1;1,2 %;-
FDP;0;0,0 %;-;1;1,2 %;-
Tierschutzpartei;2;2,5 %;-;1;1,2 %;-
Plus;-;-;-;1;1,2 %;-
BSW;-;-;-;9;11,2 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;3;3,8 %;-
WU;-;-;-;0;0,0 %;-
