Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;531;-;-;531;-;-
Wählende;321;60,5 %;+106;321;60,5 %;+106
Ungültige Stimmen;4;1,2 %;+01;4;1,2 %;-02
Gültige Stimmen;317;98,8 %;-01;317;98,8 %;+02
SPD;95;30,0 %;+43;100;31,5 %;+21
AfD;114;36,0 %;+136;107;33,8 %;+91
CDU;55;17,4 %;-31;35;11,0 %;-47
GRÜNE/B 90;5;1,6 %;-95;7;2,2 %;-85
DIE LINKE;20;6,3 %;-65;7;2,2 %;-89
BVB / FREIE WÄHLER;14;4,4 %;+11;10;3,2 %;+02
FDP;5;1,6 %;-09;3;0,9 %;-17
Tierschutzpartei;-;-;-;3;0,9 %;-09
Plus;-;-;00;4;1,3 %;+03
BSW;-;-;-;32;10,1 %;+101
III. Weg;-;-;-;1;0,3 %;+03
DKP;-;-;-;0;0,0 %;00
DLW;9;2,8 %;+28;8;2,5 %;+25
WU;-;-;-;0;0,0 %;00
