Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;189;-;-;189;-;-
Wählende;94;49,7 %;+103;94;49,7 %;+103
Ungültige Stimmen;0;0,0 %;-11;0;0,0 %;-13
Gültige Stimmen;94;100,0 %;+11;94;100,0 %;+13
SPD;41;43,6 %;+89;32;34,0 %;+11
AfD;27;28,7 %;+71;27;28,7 %;+54
CDU;11;11,7 %;-40;8;8,5 %;-62
GRÜNE/B 90;2;2,1 %;-18;3;3,2 %;-23
DIE LINKE;5;5,3 %;-53;4;4,3 %;-60
BVB / FREIE WÄHLER;7;7,4 %;-28;1;1,1 %;-48
FDP;0;0,0 %;-32;0;0,0 %;-43
Tierschutzpartei;-;-;-;1;1,1 %;-09
Plus;0;0,0 %;00;0;0,0 %;-09
BSW;-;-;-;16;17,0 %;+170
III. Weg;0;0,0 %;00;0;0,0 %;00
DKP;-;-;-;0;0,0 %;00
DLW;-;-;-;1;1,1 %;+11
WU;-;-;-;1;1,1 %;+11
EB Mießner;1;1,1 %;+11;-;-;-
