Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;538;-;-;538;-;-
Wählende;245;45,5 %;-;245;45,5 %;-
Ungültige Stimmen;2;0,8 %;-;2;0,8 %;-
Gültige Stimmen;243;99,2 %;-;243;99,2 %;-
SPD;71;29,2 %;-;68;28,0 %;-
AfD;81;33,3 %;-;72;29,6 %;-
CDU;43;17,7 %;-;31;12,8 %;-
GRÜNE/B 90;8;3,3 %;-;7;2,9 %;-
DIE LINKE;16;6,6 %;-;10;4,1 %;-
BVB / FREIE WÄHLER;16;6,6 %;-;5;2,1 %;-
FDP;8;3,3 %;-;5;2,1 %;-
Tierschutzpartei;-;-;-;10;4,1 %;-
Plus;-;-;-;1;0,4 %;-
BSW;-;-;-;34;14,0 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;0;0,0 %;-
WU;-;-;-;0;0,0 %;-
