Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;846;-;-;846;-;-
Wählende;366;43,3 %;-;366;43,3 %;-
Ungültige Stimmen;7;1,9 %;-;4;1,1 %;-
Gültige Stimmen;359;98,1 %;-;362;98,9 %;-
SPD;111;30,9 %;-;109;30,1 %;-
AfD;144;40,1 %;-;140;38,7 %;-
CDU;69;19,2 %;-;42;11,6 %;-
GRÜNE/B 90;5;1,4 %;-;7;1,9 %;-
DIE LINKE;16;4,5 %;-;8;2,2 %;-
BVB / FREIE WÄHLER;13;3,6 %;-;6;1,7 %;-
FDP;1;0,3 %;-;0;0,0 %;-
Tierschutzpartei;-;-;-;8;2,2 %;-
Plus;-;-;-;0;0,0 %;-
BSW;-;-;-;37;10,2 %;-
III. Weg;-;-;-;2;0,6 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;2;0,6 %;-
WU;-;-;-;1;0,3 %;-
