Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.102;-;-;1.102;-;-
Wählende;553;50,2 %;-;553.0;50,2 %;-
Ungültige Stimmen;5;0,9 %;-;2.0;0,4 %;-
Gültige Stimmen;548;99,1 %;-;551.0;99,6 %;-
SPD;237;43,2 %;-;236.0;42,8 %;-
AfD;105;19,2 %;-;103.0;18,7 %;-
CDU;135;24,6 %;-;98.0;17,8 %;-
GRÜNE/B 90;29;5,3 %;-;50.0;9,1 %;-
DIE LINKE;24;4,4 %;-;19.0;3,4 %;-
BVB / FREIE WÄHLER;12;2,2 %;-;7.0;1,3 %;-
FDP;6;1,1 %;-;1.0;0,2 %;-
Tierschutzpartei;-;-;-;8.0;1,5 %;-
Plus;-;-;-;3.0;0,5 %;-
BSW;-;-;-;24.0;4,4 %;-
III. Weg;-;-;-;0.0;0,0 %;-
DKP;-;-;-;0.0;0,0 %;-
DLW;-;-;-;0.0;0,0 %;-
WU;-;-;-;2.0;0,4 %;-
