Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;688;-;-;688;-;-
Wählende;363;52,8 %;-;363;52,8 %;-
Ungültige Stimmen;5;1,4 %;-;3;0,8 %;-
Gültige Stimmen;358;98,6 %;-;360;99,2 %;-
SPD;169;47,2 %;-;145;40,3 %;-
AfD;102;28,5 %;-;90;25,0 %;-
CDU;47;13,1 %;-;36;10,0 %;-
GRÜNE/B 90;9;2,5 %;-;15;4,2 %;-
DIE LINKE;9;2,5 %;-;10;2,8 %;-
BVB / FREIE WÄHLER;13;3,6 %;-;6;1,7 %;-
FDP;4;1,1 %;-;1;0,3 %;-
Tierschutzpartei;-;-;-;5;1,4 %;-
Plus;5;1,4 %;-;2;0,6 %;-
BSW;-;-;-;48;13,3 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;2;0,6 %;-
WU;-;-;-;0;0,0 %;-
