Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.006;-;-;1.006;-;-
Wählende;478;47,5 %;+06;478.0;47,5 %;+06
Ungültige Stimmen;3;0,6 %;-06;1.0;0,2 %;-09
Gültige Stimmen;475;99,4 %;+06;477.0;99,8 %;+09
SPD;159;33,5 %;+78;127.0;26,6 %;+15
AfD;164;34,5 %;+119;158.0;33,1 %;+102
CDU;58;12,2 %;-27;48.0;10,1 %;-29
GRÜNE/B 90;9;1,9 %;-84;28.0;5,9 %;-59
DIE LINKE;26;5,5 %;-76;13.0;2,7 %;-99
BVB / FREIE WÄHLER;42;8,8 %;+02;13.0;2,7 %;-37
FDP;17;3,6 %;-08;7.0;1,5 %;-27
Tierschutzpartei;-;-;-;10.0;2,1 %;-06
Plus;-;-;-;6.0;1,3 %;-00
BSW;-;-;-;64.0;13,4 %;+134
III. Weg;-;-;-;0.0;0,0 %;00
DKP;-;-;-04;1.0;0,2 %;+02
DLW;-;-;-;1.0;0,2 %;+02
WU;-;-;-;1.0;0,2 %;+02
