Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;506;-;-;506;-;-
Wählende;295;58,3 %;-;295;58,3 %;-
Ungültige Stimmen;6;2,0 %;-;6;2,0 %;-
Gültige Stimmen;289;98,0 %;-;289;98,0 %;-
SPD;58;20,1 %;-;72;24,9 %;-
AfD;100;34,6 %;-;109;37,7 %;-
CDU;16;5,5 %;-;18;6,2 %;-
GRÜNE/B 90;2;0,7 %;-;4;1,4 %;-
DIE LINKE;15;5,2 %;-;13;4,5 %;-
BVB / FREIE WÄHLER;93;32,2 %;-;32;11,1 %;-
FDP;0;0,0 %;-;1;0,3 %;-
Tierschutzpartei;-;-;-;5;1,7 %;-
Plus;-;-;-;0;0,0 %;-
BSW;-;-;-;32;11,1 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;1;0,3 %;-
WU;-;-;-;2;0,7 %;-
dieBasis;5;1,7 %;-;-;-;-
EB Link;0;0,0 %;-;-;-;-
