Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;0;-;-;0;-;-
Wählende;553;-;-;553;-;-
Ungültige Stimmen;5;0,9 %;-05;3;0,5 %;-08
Gültige Stimmen;548;99,1 %;+05;550;99,5 %;+08
SPD;232;42,3 %;+73;138;25,1 %;+11
AfD;149;27,2 %;+34;130;23,6 %;-34
CDU;85;15,5 %;-07;77;14,0 %;-58
GRÜNE/B 90;14;2,6 %;-69;21;3,8 %;-61
DIE LINKE;27;4,9 %;-05;24;4,4 %;-01
BVB / FREIE WÄHLER;28;5,1 %;+13;15;2,7 %;-10
FDP;3;0,5 %;-49;2;0,4 %;-58
Tierschutzpartei;-;-;-;11;2,0 %;-08
Plus;-;-;-09;3;0,5 %;-13
BSW;-;-;-;126;22,9 %;+229
III. Weg;-;-;-;1;0,2 %;+02
DKP;-;-;-;1;0,2 %;+02
DLW;-;-;-;1;0,2 %;+02
WU;-;-;-;0;0,0 %;00
Die PARTEI;10;1,8 %;+18;-;-;-
