Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.090;-;-;1.090;-;-
Wählende;584;53,6 %;-;584;53,6 %;-
Ungültige Stimmen;5;0,9 %;-;2;0,3 %;-
Gültige Stimmen;579;99,1 %;-;582;99,7 %;-
SPD;156;26,9 %;-;212;36,4 %;-
AfD;140;24,2 %;-;135;23,2 %;-
CDU;77;13,3 %;-;63;10,8 %;-
GRÜNE/B 90;16;2,8 %;-;18;3,1 %;-
DIE LINKE;34;5,9 %;-;22;3,8 %;-
BVB / FREIE WÄHLER;144;24,9 %;-;40;6,9 %;-
FDP;9;1,6 %;-;7;1,2 %;-
Tierschutzpartei;-;-;-;13;2,2 %;-
Plus;-;-;-;6;1,0 %;-
BSW;-;-;-;64;11,0 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;1;0,2 %;-
WU;-;-;-;1;0,2 %;-
dieBasis;2;0,3 %;-;-;-;-
EB Link;1;0,2 %;-;-;-;-
