Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;8.006;-;-;8.006;-;-
Wählende;6.050;75,6 %;+125;6.05;75,6 %;+125
Ungültige Stimmen;81;1,3 %;-04;55.0;0,9 %;-05
Gültige Stimmen;5.969;98,7 %;+04;5.995;99,1 %;+05
SPD;2.032;34,0 %;+79;1.936;32,3 %;+65
AfD;1.899;31,8 %;+89;1.743;29,1 %;+69
CDU;1.178;19,7 %;-03;820.0;13,7 %;-44
GRÜNE/B 90;137;2,3 %;-86;230.0;3,8 %;-72
DIE LINKE;238;4,0 %;-47;146.0;2,4 %;-59
BVB / FREIE WÄHLER;402;6,7 %;-11;156.0;2,6 %;-32
FDP;83;1,4 %;-21;48.0;0,8 %;-28
Tierschutzpartei;-;-;-;125.0;2,1 %;-11
Plus;-;-;-;48.0;0,8 %;-10
BSW;-;-;-;682.0;11,4 %;+114
III. Weg;-;-;-;10.0;0,2 %;+02
DKP;-;-;-;6.0;0,1 %;+01
DLW;-;-;-;34.0;0,6 %;+06
WU;-;-;-;11.0;0,2 %;+02
