Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;0;-;-;0;-;-
Wählende;695;-;-;695;-;-
Ungültige Stimmen;3;0,4 %;-04;0;0,0 %;-04
Gültige Stimmen;692;99,6 %;+04;695;100,0 %;+04
SPD;308;44,5 %;+225;241;34,7 %;+77
AfD;167;24,1 %;+20;142;20,4 %;-15
CDU;100;14,5 %;-118;105;15,1 %;-54
GRÜNE/B 90;18;2,6 %;-50;21;3,0 %;-61
DIE LINKE;27;3,9 %;-58;13;1,9 %;-51
BVB / FREIE WÄHLER;21;3,0 %;-39;9;1,3 %;-26
FDP;10;1,4 %;-39;9;1,3 %;-34
Tierschutzpartei;-;-;-;24;3,5 %;-04
Plus;12;1,7 %;+17;4;0,6 %;-13
BSW;-;-;-;119;17,1 %;+171
III. Weg;-;-;-;2;0,3 %;+03
DKP;-;-;-;0;0,0 %;00
DLW;29;4,2 %;+42;5;0,7 %;+07
WU;-;-;-;1;0,1 %;+01
