Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;833;-;-;833;-;-
Wählende;415;49,8 %;-;415;49,8 %;-
Ungültige Stimmen;6;1,4 %;-;5;1,2 %;-
Gültige Stimmen;409;98,6 %;-;410;98,8 %;-
SPD;188;46,0 %;-;171;41,7 %;-
AfD;96;23,5 %;-;92;22,4 %;-
CDU;63;15,4 %;-;38;9,3 %;-
GRÜNE/B 90;10;2,4 %;-;15;3,7 %;-
DIE LINKE;16;3,9 %;-;12;2,9 %;-
BVB / FREIE WÄHLER;31;7,6 %;-;9;2,2 %;-
FDP;5;1,2 %;-;3;0,7 %;-
Tierschutzpartei;-;-;-;13;3,2 %;-
Plus;-;-;-;4;1,0 %;-
BSW;-;-;-;51;12,4 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;1;0,2 %;-
DLW;-;-;-;1;0,2 %;-
WU;-;-;-;0;0,0 %;-
