Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.032;-;-;1.032;-;-
Wählende;472;45,7 %;-15;472;45,7 %;-15
Ungültige Stimmen;6;1,3 %;+05;2;0,4 %;-05
Gültige Stimmen;466;98,7 %;-05;470;99,6 %;+05
SPD;116;24,9 %;+34;121;25,7 %;+12
AfD;199;42,7 %;+170;195;41,5 %;+140
CDU;79;17,0 %;-63;54;11,5 %;-55
GRÜNE/B 90;4;0,9 %;-60;5;1,1 %;-54
DIE LINKE;15;3,2 %;-88;10;2,1 %;-84
BVB / FREIE WÄHLER;16;3,4 %;-35;7;1,5 %;-35
FDP;17;3,6 %;-02;5;1,1 %;-40
Tierschutzpartei;-;-;-;7;1,5 %;-07
Plus;10;2,1 %;+21;1;0,2 %;-11
BSW;-;-;-;63;13,4 %;+134
III. Weg;-;-;-;0;0,0 %;00
DKP;-;-;-;0;0,0 %;00
DLW;-;-;-;2;0,4 %;+04
WU;-;-;-;0;0,0 %;00
EB Gliese;10;2,1 %;+21;-;-;-
