Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;150;-;-;150;-;-
Wählende;104;69,3 %;-;104;69,3 %;-
Ungültige Stimmen;3;2,9 %;-;2;1,9 %;-
Gültige Stimmen;101;97,1 %;-;102;98,1 %;-
SPD;20;19,8 %;-;17;16,7 %;-
AfD;62;61,4 %;-;60;58,8 %;-
CDU;13;12,9 %;-;10;9,8 %;-
GRÜNE/B 90;0;0,0 %;-;0;0,0 %;-
DIE LINKE;3;3,0 %;-;3;2,9 %;-
BVB / FREIE WÄHLER;3;3,0 %;-;2;2,0 %;-
FDP;0;0,0 %;-;0;0,0 %;-
Tierschutzpartei;-;-;-;1;1,0 %;-
Plus;-;-;-;0;0,0 %;-
BSW;-;-;-;8;7,8 %;-
III. Weg;0;0,0 %;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;1;1,0 %;-
WU;-;-;-;0;0,0 %;-
