Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.179;-;-;1.179;-;-
Wählende;535;45,4 %;-;535.0;45,4 %;-
Ungültige Stimmen;4;0,7 %;-;3.0;0,6 %;-
Gültige Stimmen;531;99,3 %;-;532.0;99,4 %;-
SPD;172;32,4 %;-;150.0;28,2 %;-
AfD;197;37,1 %;-;182.0;34,2 %;-
CDU;83;15,6 %;-;61.0;11,5 %;-
GRÜNE/B 90;8;1,5 %;-;20.0;3,8 %;-
DIE LINKE;15;2,8 %;-;6.0;1,1 %;-
BVB / FREIE WÄHLER;41;7,7 %;-;22.0;4,1 %;-
FDP;8;1,5 %;-;2.0;0,4 %;-
Tierschutzpartei;-;-;-;19.0;3,6 %;-
Plus;7;1,3 %;-;9.0;1,7 %;-
BSW;-;-;-;59.0;11,1 %;-
III. Weg;-;-;-;0.0;0,0 %;-
DKP;-;-;-;0.0;0,0 %;-
DLW;-;-;-;0.0;0,0 %;-
WU;-;-;-;2.0;0,4 %;-
