Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.104;-;-;1.104;-;-
Wählende;475;43,0 %;-;475.0;43,0 %;-
Ungültige Stimmen;7;1,5 %;-;2.0;0,4 %;-
Gültige Stimmen;468;98,5 %;-;473.0;99,6 %;-
SPD;169;36,1 %;-;163.0;34,5 %;-
AfD;173;37,0 %;-;156.0;33,0 %;-
CDU;39;8,3 %;-;35.0;7,4 %;-
GRÜNE/B 90;8;1,7 %;-;13.0;2,7 %;-
DIE LINKE;35;7,5 %;-;15.0;3,2 %;-
BVB / FREIE WÄHLER;35;7,5 %;-;7.0;1,5 %;-
FDP;9;1,9 %;-;1.0;0,2 %;-
Tierschutzpartei;-;-;-;7.0;1,5 %;-
Plus;-;-;-;3.0;0,6 %;-
BSW;-;-;-;67.0;14,2 %;-
III. Weg;-;-;-;2.0;0,4 %;-
DKP;-;-;-;0.0;0,0 %;-
DLW;-;-;-;2.0;0,4 %;-
WU;-;-;-;2.0;0,4 %;-
