Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;150;-;-;150;-;-
Wählende;82;54,7 %;-;82;54,7 %;-
Ungültige Stimmen;0;0,0 %;-;0;0,0 %;-
Gültige Stimmen;82;100,0 %;-;82;100,0 %;-
SPD;19;23,2 %;-;16;19,5 %;-
AfD;34;41,5 %;-;32;39,0 %;-
CDU;11;13,4 %;-;10;12,2 %;-
GRÜNE/B 90;1;1,2 %;-;1;1,2 %;-
DIE LINKE;5;6,1 %;-;2;2,4 %;-
BVB / FREIE WÄHLER;8;9,8 %;-;3;3,7 %;-
FDP;0;0,0 %;-;0;0,0 %;-
Tierschutzpartei;-;-;-;1;1,2 %;-
Plus;-;-;-;0;0,0 %;-
BSW;-;-;-;14;17,1 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;4;4,9 %;-;3;3,7 %;-
WU;-;-;-;0;0,0 %;-
