Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;925;-;-;925;-;-
Wählende;463;50,1 %;-;463;50,1 %;-
Ungültige Stimmen;3;0,6 %;-;2;0,4 %;-
Gültige Stimmen;460;99,4 %;-;461;99,6 %;-
SPD;153;33,3 %;-;147;31,9 %;-
AfD;183;39,8 %;-;167;36,2 %;-
CDU;72;15,7 %;-;49;10,6 %;-
GRÜNE/B 90;9;2,0 %;-;21;4,6 %;-
DIE LINKE;12;2,6 %;-;12;2,6 %;-
BVB / FREIE WÄHLER;25;5,4 %;-;11;2,4 %;-
FDP;6;1,3 %;-;3;0,7 %;-
Tierschutzpartei;-;-;-;5;1,1 %;-
Plus;-;-;-;3;0,7 %;-
BSW;-;-;-;41;8,9 %;-
III. Weg;-;-;-;1;0,2 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;0;0,0 %;-
WU;-;-;-;1;0,2 %;-
