Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;167;-;-;167;-;-
Wählende;104;62,3 %;-;104;62,3 %;-
Ungültige Stimmen;0;0,0 %;-;0;0,0 %;-
Gültige Stimmen;104;100,0 %;-;104;100,0 %;-
SPD;31;29,8 %;-;27;26,0 %;-
AfD;46;44,2 %;-;44;42,3 %;-
CDU;9;8,7 %;-;8;7,7 %;-
GRÜNE/B 90;2;1,9 %;-;4;3,8 %;-
DIE LINKE;1;1,0 %;-;3;2,9 %;-
BVB / FREIE WÄHLER;13;12,5 %;-;2;1,9 %;-
FDP;2;1,9 %;-;0;0,0 %;-
Tierschutzpartei;-;-;-;5;4,8 %;-
Plus;-;-;-;0;0,0 %;-
BSW;-;-;-;7;6,7 %;-
III. Weg;-;-;-;1;1,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;0;0,0 %;-;3;2,9 %;-
WU;-;-;-;0;0,0 %;-
