Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.213;-;-;1.213;-;-
Wählende;431;35,5 %;-;431.0;35,5 %;-
Ungültige Stimmen;2;0,5 %;-;0.0;0,0 %;-
Gültige Stimmen;429;99,5 %;-;431.0;100,0 %;-
SPD;149;34,7 %;-;127.0;29,5 %;-
AfD;202;47,1 %;-;203.0;47,1 %;-
CDU;42;9,8 %;-;29.0;6,7 %;-
GRÜNE/B 90;1;0,2 %;-;3.0;0,7 %;-
DIE LINKE;12;2,8 %;-;5.0;1,2 %;-
BVB / FREIE WÄHLER;17;4,0 %;-;8.0;1,9 %;-
FDP;4;0,9 %;-;5.0;1,2 %;-
Tierschutzpartei;-;-;-;4.0;0,9 %;-
Plus;-;-;-;0.0;0,0 %;-
BSW;-;-;-;42.0;9,7 %;-
III. Weg;-;-;-;0.0;0,0 %;-
DKP;2;0,5 %;-;1.0;0,2 %;-
DLW;-;-;-;4.0;0,9 %;-
WU;-;-;-;0.0;0,0 %;-
