Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;199;-;-;199;-;-
Wählende;128;64,3 %;-;128;64,3 %;-
Ungültige Stimmen;1;0,8 %;-;0;0,0 %;-
Gültige Stimmen;127;99,2 %;-;128;100,0 %;-
SPD;32;25,2 %;-;28;21,9 %;-
AfD;52;40,9 %;-;52;40,6 %;-
CDU;13;10,2 %;-;10;7,8 %;-
GRÜNE/B 90;1;0,8 %;-;4;3,1 %;-
DIE LINKE;7;5,5 %;-;5;3,9 %;-
BVB / FREIE WÄHLER;3;2,4 %;-;3;2,3 %;-
FDP;2;1,6 %;-;0;0,0 %;-
Tierschutzpartei;8;6,3 %;-;3;2,3 %;-
Plus;-;-;-;0;0,0 %;-
BSW;-;-;-;19;14,8 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;9;7,1 %;-;4;3,1 %;-
WU;-;-;-;0;0,0 %;-
