Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;991;-;-;991;-;-
Wählende;457;46,1 %;-;457;46,1 %;-
Ungültige Stimmen;7;1,5 %;-;4;0,9 %;-
Gültige Stimmen;450;98,5 %;-;453;99,1 %;-
SPD;140;31,1 %;-;119;26,3 %;-
AfD;154;34,2 %;-;150;33,1 %;-
CDU;70;15,6 %;-;60;13,2 %;-
GRÜNE/B 90;7;1,6 %;-;17;3,8 %;-
DIE LINKE;23;5,1 %;-;21;4,6 %;-
BVB / FREIE WÄHLER;53;11,8 %;-;22;4,9 %;-
FDP;3;0,7 %;-;6;1,3 %;-
Tierschutzpartei;-;-;-;15;3,3 %;-
Plus;-;-;-;5;1,1 %;-
BSW;-;-;-;31;6,8 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;3;0,7 %;-
WU;-;-;-;4;0,9 %;-
