Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;759;-;-;759;-;-
Wählende;386;50,9 %;-;386;50,9 %;-
Ungültige Stimmen;6;1,6 %;-;4;1,0 %;-
Gültige Stimmen;380;98,4 %;-;382;99,0 %;-
SPD;158;41,6 %;-;139;36,4 %;-
AfD;83;21,8 %;-;78;20,4 %;-
CDU;63;16,6 %;-;51;13,4 %;-
GRÜNE/B 90;21;5,5 %;-;49;12,8 %;-
DIE LINKE;10;2,6 %;-;11;2,9 %;-
BVB / FREIE WÄHLER;32;8,4 %;-;8;2,1 %;-
FDP;6;1,6 %;-;3;0,8 %;-
Tierschutzpartei;-;-;-;8;2,1 %;-
Plus;7;1,8 %;-;8;2,1 %;-
BSW;-;-;-;27;7,1 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;0;0,0 %;-
WU;-;-;-;0;0,0 %;-
