Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;917;-;-;917;-;-
Wählende;389;42,4 %;-;389;42,4 %;-
Ungültige Stimmen;10;2,6 %;-;8;2,1 %;-
Gültige Stimmen;379;97,4 %;-;381;97,9 %;-
SPD;99;26,1 %;-;91;23,9 %;-
AfD;156;41,2 %;-;144;37,8 %;-
CDU;38;10,0 %;-;32;8,4 %;-
GRÜNE/B 90;11;2,9 %;-;6;1,6 %;-
DIE LINKE;53;14,0 %;-;30;7,9 %;-
BVB / FREIE WÄHLER;18;4,7 %;-;4;1,0 %;-
FDP;4;1,1 %;-;2;0,5 %;-
Tierschutzpartei;-;-;-;6;1,6 %;-
Plus;-;-;-;4;1,0 %;-
BSW;-;-;-;54;14,2 %;-
III. Weg;-;-;-;4;1,0 %;-
DKP;-;-;-;1;0,3 %;-
DLW;-;-;-;3;0,8 %;-
WU;-;-;-;0;0,0 %;-
