Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;175;-;-;175;-;-
Wählende;107;61,1 %;-;107;61,1 %;-
Ungültige Stimmen;0;0,0 %;-;0;0,0 %;-
Gültige Stimmen;107;100,0 %;-;107;100,0 %;-
SPD;40;37,4 %;-;35;32,7 %;-
AfD;48;44,9 %;-;45;42,1 %;-
CDU;8;7,5 %;-;8;7,5 %;-
GRÜNE/B 90;1;0,9 %;-;0;0,0 %;-
DIE LINKE;4;3,7 %;-;1;0,9 %;-
BVB / FREIE WÄHLER;4;3,7 %;-;1;0,9 %;-
FDP;1;0,9 %;-;1;0,9 %;-
Tierschutzpartei;-;-;-;1;0,9 %;-
Plus;0;0,0 %;-;0;0,0 %;-
BSW;-;-;-;14;13,1 %;-
III. Weg;0;0,0 %;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;1;0,9 %;-
WU;-;-;-;0;0,0 %;-
EB Mießner;1;0,9 %;-;-;-;-
