Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;509;-;-;509;-;-
Wählende;294;57,8 %;+41;294;57,8 %;+41
Ungültige Stimmen;1;0,3 %;-04;3;1,0 %;+07
Gültige Stimmen;293;99,7 %;+04;291;99,0 %;-07
SPD;85;29,0 %;+33;71;24,4 %;+17
AfD;144;49,1 %;+183;130;44,7 %;+128
CDU;26;8,9 %;-106;23;7,9 %;-108
GRÜNE/B 90;8;2,7 %;-43;4;1,4 %;-60
DIE LINKE;4;1,4 %;-45;5;1,7 %;-34
BVB / FREIE WÄHLER;14;4,8 %;-29;10;3,4 %;-13
FDP;1;0,3 %;-30;1;0,3 %;-44
Tierschutzpartei;-;-;-;6;2,1 %;-09
Plus;4;1,4 %;+14;1;0,3 %;-15
BSW;-;-;-;36;12,4 %;+124
III. Weg;-;-;-;1;0,3 %;+03
DKP;-;-;-;0;0,0 %;00
DLW;7;2,4 %;+24;2;0,7 %;+07
WU;-;-;-;1;0,3 %;+03
