Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;387;-;-;387;-;-
Wählende;202;52,2 %;-;202;52,2 %;-
Ungültige Stimmen;0;0,0 %;-;0;0,0 %;-
Gültige Stimmen;202;100,0 %;-;202;100,0 %;-
SPD;64;31,7 %;-;58;28,7 %;-
AfD;81;40,1 %;-;76;37,6 %;-
CDU;30;14,9 %;-;24;11,9 %;-
GRÜNE/B 90;2;1,0 %;-;3;1,5 %;-
DIE LINKE;6;3,0 %;-;3;1,5 %;-
BVB / FREIE WÄHLER;13;6,4 %;-;7;3,5 %;-
FDP;0;0,0 %;-;1;0,5 %;-
Tierschutzpartei;-;-;-;4;2,0 %;-
Plus;-;-;-;1;0,5 %;-
BSW;-;-;-;22;10,9 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;6;3,0 %;-;3;1,5 %;-
WU;-;-;-;0;0,0 %;-
