Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;220;-;-;220;-;-
Wählende;137;62,3 %;+102;137;62,3 %;+102
Ungültige Stimmen;1;0,7 %;-00;0;0,0 %;-11
Gültige Stimmen;136;99,3 %;+00;137;100,0 %;+11
SPD;62;45,6 %;+238;30;21,9 %;+11
AfD;39;28,7 %;+57;38;27,7 %;+51
CDU;6;4,4 %;-84;4;2,9 %;-88
GRÜNE/B 90;6;4,4 %;-193;32;23,4 %;+03
DIE LINKE;14;10,3 %;-29;8;5,8 %;-51
BVB / FREIE WÄHLER;7;5,1 %;+03;2;1,5 %;-46
FDP;1;0,7 %;-00;0;0,0 %;-08
Tierschutzpartei;-;-;-;3;2,2 %;-01
Plus;-;-;-;1;0,7 %;-08
BSW;-;-;-;17;12,4 %;+124
III. Weg;1;0,7 %;+07;0;0,0 %;00
DKP;-;-;-;1;0,7 %;+07
DLW;-;-;-;1;0,7 %;+07
WU;-;-;-;0;0,0 %;00
