Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;0;-;-;0;-;-
Wählende;573;-;-;573;-;-
Ungültige Stimmen;9;1,6 %;+05;3;0,5 %;-00
Gültige Stimmen;564;98,4 %;-05;570;99,5 %;+00
SPD;129;22,9 %;-03;127;22,3 %;-16
AfD;161;28,5 %;+97;128;22,5 %;+18
CDU;105;18,6 %;+08;94;16,5 %;-04
GRÜNE/B 90;27;4,8 %;-63;23;4,0 %;-48
DIE LINKE;39;6,9 %;-60;18;3,2 %;-81
BVB / FREIE WÄHLER;50;8,9 %;-14;16;2,8 %;-47
FDP;6;1,1 %;-49;3;0,5 %;-48
Tierschutzpartei;-;-;-;14;2,5 %;-05
Plus;-;-;-;5;0,9 %;-10
BSW;-;-;-;124;21,8 %;+218
III. Weg;-;-;-;0;0,0 %;00
DKP;-;-;-;0;0,0 %;00
DLW;47;8,3 %;+83;15;2,6 %;+26
WU;-;-;-;3;0,5 %;+05
