Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.084;-;-;1.084;-;-
Wählende;484;44,6 %;-;484.0;44,6 %;-
Ungültige Stimmen;2;0,4 %;-;4.0;0,8 %;-
Gültige Stimmen;482;99,6 %;-;480.0;99,2 %;-
SPD;204;42,3 %;-;175.0;36,5 %;-
AfD;155;32,2 %;-;148.0;30,8 %;-
CDU;60;12,4 %;-;60.0;12,5 %;-
GRÜNE/B 90;10;2,1 %;-;16.0;3,3 %;-
DIE LINKE;21;4,4 %;-;15.0;3,1 %;-
BVB / FREIE WÄHLER;22;4,6 %;-;10.0;2,1 %;-
FDP;1;0,2 %;-;0.0;0,0 %;-
Tierschutzpartei;-;-;-;8.0;1,7 %;-
Plus;9;1,9 %;-;4.0;0,8 %;-
BSW;-;-;-;42.0;8,8 %;-
III. Weg;-;-;-;0.0;0,0 %;-
DKP;-;-;-;1.0;0,2 %;-
DLW;-;-;-;0.0;0,0 %;-
WU;-;-;-;1.0;0,2 %;-
