Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;462;-;-;462;-;-
Wählende;244;52,8 %;-;244;52,8 %;-
Ungültige Stimmen;3;1,2 %;-;3;1,2 %;-
Gültige Stimmen;241;98,8 %;-;241;98,8 %;-
SPD;85;35,3 %;-;70;29,0 %;-
AfD;76;31,5 %;-;74;30,7 %;-
CDU;41;17,0 %;-;31;12,9 %;-
GRÜNE/B 90;10;4,1 %;-;21;8,7 %;-
DIE LINKE;13;5,4 %;-;7;2,9 %;-
BVB / FREIE WÄHLER;11;4,6 %;-;3;1,2 %;-
FDP;5;2,1 %;-;4;1,7 %;-
Tierschutzpartei;-;-;-;3;1,2 %;-
Plus;-;-;-;1;0,4 %;-
BSW;-;-;-;24;10,0 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;1;0,4 %;-
WU;-;-;-;2;0,8 %;-
