Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;275;-;-;275;-;-
Wählende;169;61,5 %;-;169;61,5 %;-
Ungültige Stimmen;0;0,0 %;-;1;0,6 %;-
Gültige Stimmen;169;100,0 %;-;168;99,4 %;-
SPD;57;33,7 %;-;54;32,1 %;-
AfD;59;34,9 %;-;64;38,1 %;-
CDU;34;20,1 %;-;20;11,9 %;-
GRÜNE/B 90;1;0,6 %;-;4;2,4 %;-
DIE LINKE;6;3,6 %;-;3;1,8 %;-
BVB / FREIE WÄHLER;11;6,5 %;-;2;1,2 %;-
FDP;1;0,6 %;-;1;0,6 %;-
Tierschutzpartei;-;-;-;4;2,4 %;-
Plus;-;-;-;0;0,0 %;-
BSW;-;-;-;12;7,1 %;-
III. Weg;-;-;-;1;0,6 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;3;1,8 %;-
WU;-;-;-;0;0,0 %;-
