Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;67;-;-;67;-;-
Wählende;44;65,7 %;-;44;65,7 %;-
Ungültige Stimmen;0;0,0 %;-;0;0,0 %;-
Gültige Stimmen;44;100,0 %;-;44;100,0 %;-
SPD;15;34,1 %;-;11;25,0 %;-
AfD;19;43,2 %;-;18;40,9 %;-
CDU;6;13,6 %;-;5;11,4 %;-
GRÜNE/B 90;0;0,0 %;-;1;2,3 %;-
DIE LINKE;3;6,8 %;-;3;6,8 %;-
BVB / FREIE WÄHLER;0;0,0 %;-;1;2,3 %;-
FDP;0;0,0 %;-;0;0,0 %;-
Tierschutzpartei;-;-;-;1;2,3 %;-
Plus;0;0,0 %;-;0;0,0 %;-
BSW;-;-;-;4;9,1 %;-
III. Weg;0;0,0 %;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;0;0,0 %;-
WU;-;-;-;0;0,0 %;-
EB Mießner;1;2,3 %;-;-;-;-
