Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;0;-;-;0;-;-
Wählende;415;-;-;415;-;-
Ungültige Stimmen;7;1,7 %;-;2;0,5 %;-
Gültige Stimmen;408;98,3 %;-;413;99,5 %;-
SPD;190;46,6 %;-;184;44,6 %;-
AfD;73;17,9 %;-;48;11,6 %;-
CDU;63;15,4 %;-;48;11,6 %;-
GRÜNE/B 90;9;2,2 %;-;7;1,7 %;-
DIE LINKE;37;9,1 %;-;22;5,3 %;-
BVB / FREIE WÄHLER;33;8,1 %;-;5;1,2 %;-
FDP;3;0,7 %;-;2;0,5 %;-
Tierschutzpartei;-;-;-;8;1,9 %;-
Plus;-;-;-;2;0,5 %;-
BSW;-;-;-;83;20,1 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;4;1,0 %;-
WU;-;-;-;0;0,0 %;-
