Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;295;-;-;295;-;-
Wählende;191;64,7 %;+51;191;64,7 %;+51
Ungültige Stimmen;2;1,0 %;-06;1;0,5 %;-11
Gültige Stimmen;189;99,0 %;+06;190;99,5 %;+11
SPD;59;31,2 %;+133;41;21,6 %;-19
AfD;83;43,9 %;+70;80;42,1 %;+41
CDU;34;18,0 %;+18;29;15,3 %;-04
GRÜNE/B 90;0;0,0 %;-28;2;1,1 %;-40
DIE LINKE;2;1,1 %;-151;7;3,7 %;-41
BVB / FREIE WÄHLER;9;4,8 %;-03;1;0,5 %;-34
FDP;0;0,0 %;-50;0;0,0 %;-39
Tierschutzpartei;-;-;-;2;1,1 %;-01
Plus;-;-;-;1;0,5 %;-00
BSW;-;-;-;25;13,2 %;+132
III. Weg;-;-;-;0;0,0 %;00
DKP;-;-;-;0;0,0 %;00
DLW;2;1,1 %;+11;2;1,1 %;+11
WU;-;-;-;0;0,0 %;00
