Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.048;-;-;1.048;-;-
Wählende;492;46,9 %;-;492.0;46,9 %;-
Ungültige Stimmen;10;2,0 %;-;4.0;0,8 %;-
Gültige Stimmen;482;98,0 %;-;488.0;99,2 %;-
SPD;154;32,0 %;-;145.0;29,7 %;-
AfD;180;37,3 %;-;171.0;35,0 %;-
CDU;88;18,3 %;-;55.0;11,3 %;-
GRÜNE/B 90;11;2,3 %;-;14.0;2,9 %;-
DIE LINKE;18;3,7 %;-;10.0;2,0 %;-
BVB / FREIE WÄHLER;15;3,1 %;-;9.0;1,8 %;-
FDP;4;0,8 %;-;4.0;0,8 %;-
Tierschutzpartei;-;-;-;18.0;3,7 %;-
Plus;11;2,3 %;-;6.0;1,2 %;-
BSW;-;-;-;53.0;10,9 %;-
III. Weg;1;0,2 %;-;0.0;0,0 %;-
DKP;-;-;-;0.0;0,0 %;-
DLW;-;-;-;2.0;0,4 %;-
WU;-;-;-;1.0;0,2 %;-
