Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.120;-;-;1.12;-;-
Wählende;517;46,2 %;-;517.0;46,2 %;-
Ungültige Stimmen;7;1,4 %;-;3.0;0,6 %;-
Gültige Stimmen;510;98,6 %;-;514.0;99,4 %;-
SPD;206;40,4 %;-;167.0;32,5 %;-
AfD;171;33,5 %;-;163.0;31,7 %;-
CDU;53;10,4 %;-;37.0;7,2 %;-
GRÜNE/B 90;10;2,0 %;-;15.0;2,9 %;-
DIE LINKE;26;5,1 %;-;20.0;3,9 %;-
BVB / FREIE WÄHLER;24;4,7 %;-;10.0;1,9 %;-
FDP;4;0,8 %;-;3.0;0,6 %;-
Tierschutzpartei;-;-;-;18.0;3,5 %;-
Plus;13;2,5 %;-;7.0;1,4 %;-
BSW;-;-;-;70.0;13,6 %;-
III. Weg;3;0,6 %;-;1.0;0,2 %;-
DKP;-;-;-;1.0;0,2 %;-
DLW;-;-;-;2.0;0,4 %;-
WU;-;-;-;0.0;0,0 %;-
