Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;151;-;-;151;-;-
Wählende;117;77,5 %;+87;117;77,5 %;+87
Ungültige Stimmen;4;3,4 %;+19;1;0,9 %;+01
Gültige Stimmen;113;96,6 %;-19;116;99,1 %;-01
SPD;43;38,1 %;+99;43;37,1 %;+124
AfD;-;-;-341;53;45,7 %;+82
CDU;16;14,2 %;-10;2;1,7 %;-121
GRÜNE/B 90;1;0,9 %;-31;0;0,0 %;-37
DIE LINKE;2;1,8 %;-99;2;1,7 %;-104
BVB / FREIE WÄHLER;13;11,5 %;+60;0;0,0 %;-37
FDP;2;1,8 %;+03;1;0,9 %;-16
Tierschutzpartei;-;-;-;0;0,0 %;-12
Plus;-;-;-;0;0,0 %;-07
BSW;-;-;-;15;12,9 %;+129
III. Weg;-;-;-;0;0,0 %;00
DKP;-;-;-;0;0,0 %;00
DLW;-;-;-;0;0,0 %;00
WU;-;-;-;0;0,0 %;00
EB Raue;36;31,9 %;+319;-;-;-
