Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;52.637;-;-;52.637;-;-
Wählende;39.652;75,3 %;+101;39.652;75,3 %;+101
Ungültige Stimmen;566;1,4 %;-02;387.0;1,0 %;-05
Gültige Stimmen;39.086;98,6 %;+02;39.265;99,0 %;+05
SPD;13.022;33,3 %;+76;11.646;29,7 %;+30
AfD;15.346;39,3 %;+103;13.904;35,4 %;+66
CDU;4.992;12,8 %;-47;4.167;10,6 %;-52
GRÜNE/B 90;673;1,7 %;-56;926.0;2,4 %;-50
DIE LINKE;1.158;3,0 %;-61;749.0;1,9 %;-65
BVB / FREIE WÄHLER;2.237;5,7 %;-22;1.068;2,7 %;-23
FDP;329;0,8 %;-28;250.0;0,6 %;-34
Tierschutzpartei;-;-;-;696.0;1,8 %;-08
Plus;466;1,2 %;+12;262.0;0,7 %;-05
BSW;-;-;-;4.987;12,7 %;+127
III. Weg;-;-;-;102.0;0,3 %;+03
DKP;-;-;-;25.0;0,1 %;+01
DLW;863;2,2 %;+22;371.0;0,9 %;+09
WU;-;-;-;112.0;0,3 %;+03
